transaction_id,date,timestamp,customer_id,product_sku,product_category,product_subcategory,product_name,quantity,unit_price,total_amount,discount_amount,final_amount,sales_channel,store_location,store_id,payment_method,shipping_method,marketing_campaign,referral_source,coupon_code,loyalty_tier,weekday,hour,log_unit_price,log_total_amount,unit_price_log,total_amount_log,final_amount_log,unit_price_adj,total_amount_adj,final_amount_adj,customer_id_new,transaction_id_new,date_pre_season,month
TXN-20240125-7078,2024-01-25,2024-01-25 12:46:59,CUST-016823,AUT-OUT-2004,Automotive,Car Parts,OutdoorAdventure Pro Accessory,3,116.44,349.32,52.4,296.92,Online,,,Debit Card,Standard,,Organic,,Silver,Thursday,12,4.765927564866206,5.858847022493143,4.757376118877422,5.855988407545532,5.693462742249347,108.28042992490423,324.84128977471266,272.4412897747127,CUST-13724,TXN-20240125-3AWL,2024-01-25,1
TXN-20240507-3774,2024-05-07,2024-05-07 11:25:33,CUST-011600,SPO-TEC-1891,Sports,Team Sports,TechPro Pro Tool,3,58.33,174.99,0.0,174.99,In-Store,Phoenix,STORE-671,Credit Card,,,Organic,,Platinum,Tuesday,9,4.083115080270552,5.17042717524212,4.066116540765546,5.164728829433656,5.164728829433656,56.77858253874416,170.33574761623248,170.33574761623248,CUST-19388,TXN-20240507-AR0W,2024-05-07,5
TXN-20230726-4987,2023-07-26,2023-07-26 14:09:50,CUST-010481,SPO-BEA-1538,Sports,Team Sports,BeautyGlow Ultra Tool,1,124.69,124.69,18.7,105.99,Mobile App,,,Credit Card,Express,,Organic,,Silver,Wednesday,13,4.8338185579367465,4.8338185579367465,4.825830657008495,4.825830657008495,4.663344750039164,141.0015332526039,141.0015332526039,122.3015332526039,CUST-14062,TXN-20230726-H0RF,2023-07-26,7
TXN-20221112-9161,2022-11-12,2022-11-12 11:28:02,CUST-016358,ELE-SMA-1952,Electronics,Smart Home,SmartLife Premium Phone Edition 254,1,34.19,34.19,1.71,32.48,In-Store,Charlotte,STORE-263,Credit Card,,,Organic,,Gold,Saturday,11,3.5607619513334936,3.5607619513334936,3.5319332036512097,3.5319332036512097,3.480624515293477,33.45186385305098,33.45186385305098,31.74186385305098,CUST-10446,TXN-20221112-IUPR,2022-11-12,11
TXN-20240216-4669,2024-02-16,2024-02-16 19:31:28,CUST-012907,HOM-SPO-2658,Home & Garden,Bedding,SportElite Advanced Pot,2,24.24,48.48,4.85,43.63,Online,,,Google Pay,In-Store Pickup,CAMP-1055,Google Ads,CAMP-1055-897,Silver,Friday,17,3.228430037673012,3.901568547524287,3.1880041612011136,3.881151341761059,3.775744987135518,21.649041886732796,43.29808377346559,38.44808377346559,CUST-13911,TXN-20240216-OG71,2024-02-16,2
TXN-20230801-2142,2023-08-01,2023-08-01 11:51:55,CUST-016669,AUT-KIT-1953,Automotive,Car Care,KitchenMaster Elite Product,2,123.78,247.56,0.0,247.56,Online,,,Credit Card,Standard,,Organic,,Bronze,Tuesday,10,4.82655218668264,5.515684265084792,4.818505796311215,5.511652976871161,5.511652976871161,133.66612370700645,267.3322474140129,267.3322474140129,CUST-14472,TXN-20230801-0EQ8,2023-08-01,8
TXN-20240821-3873,2024-08-21,2024-08-21 19:18:47,CUST-010393,SPO-OUT-3077,Sports,Team Sports,OutdoorAdventure Modern Gear Kit 165,4,142.27,569.08,0.0,569.08,Mobile App,,,Credit Card,Standard,CAMP-1047,Google Ads,CAMP-1047-229,Gold,Wednesday,19,4.964730961905281,6.345776701857526,4.957726660663075,6.344021021782966,6.344021021782966,151.81221455729738,607.2488582291895,607.2488582291895,CUST-15658,TXN-20240821-O9S4,2024-08-21,8
TXN-20240421-6964,2024-04-20,2024-04-21 11:46:11,CUST-018424,BOO-AUT-1191,Books,Non-Fiction,AutoCare Premium Equipment Edition 187,1,68.47,68.47,0.0,68.47,Mobile App,,,Credit Card,Express,,Organic,,Silver,Saturday,11,4.2408950047047895,4.2408950047047895,4.226395693132972,4.226395693132972,4.226395693132972,73.06927144279426,73.06927144279426,73.06927144279426,CUST-19765,TXN-20240421-ZNMZ,2024-04-20,4
TXN-20240619-3398,2024-06-19,2024-06-19 19:40:48,CUST-018867,ELE-SPO-3286,Electronics,Tablets,SportElite Premium Speaker Collection 527,1,186.28,186.28,37.26,149.02,Mobile App,,,Credit Card,Standard,,Organic,,Platinum,Wednesday,19,5.232604823182656,5.232604823182656,5.227250918114176,5.227250918114176,5.004080525125581,222.62210203708304,222.62210203708304,185.36210203708305,CUST-19602,TXN-20240619-OFE9,2024-06-19,6
TXN-20220414-8320,2022-04-14,2022-04-14 20:57:09,CUST-015834,AUT-HOM-2969,Automotive,Tools,HomeComfort Pro Tool,3,111.2,333.6,66.72,266.88,In-Store,Philadelphia,STORE-675,Credit Card,,,Organic,,Silver,Thursday,21,4.720282993088596,5.812935788552724,4.711330381816482,5.809942670484592,5.586799119170382,116.30567277436143,348.9170183230843,282.1970183230843,CUST-15957,TXN-20220414-8WP9,2022-04-14,4
TXN-20220926-2228,2022-09-26,2022-09-26 22:08:49,,AUT-STY-1697,Automotive,Tools,StyleMax Smart Gear Edition 531,2,20.17,40.34,10.09,30.25,In-Store,Austin,STORE-703,Debit Card,,,Organic,,,Monday,0,3.0525850851467737,3.7218305542536223,3.0041963519661206,3.697343532526066,3.4094961844768505,17.11961345699416,34.23922691398832,24.14922691398832,,TXN-20220926-4P4J,2022-09-26,9
TXN-20220723-4573,2022-07-23,2022-07-23 10:09:20,CUST-014406,ELE-STY-3451,Electronics,Smart Home,StyleMax Premium Phone,2,73.48,146.96,0.0,146.96,Online,,,Debit Card,Standard,,Organic,,Silver,Saturday,8,4.310530632968812,4.996941966964253,4.297013260346925,4.9901604409068705,4.9901604409068705,62.08708903814908,124.17417807629816,124.17417807629816,CUST-17394,TXN-20220723-WR3X,2022-07-23,7
TXN-20220902-7132,2022-09-02,2022-09-02 10:47:25,,CLO-STY-2535,Clothing,Mens Apparel,StyleMax Classic Hat,1,11.8,11.8,0.0,11.8,In-Store,Phoenix,STORE-304,Credit Card,,,Organic,,,Friday,12,2.5494451709255714,2.5494451709255714,2.468099531471619,2.468099531471619,2.468099531471619,12.58944837147021,12.58944837147021,12.58944837147021,,TXN-20220902-UXNB,2022-09-02,9
TXN-20240209-9472,2025-11-28,2024-02-09 13:23:31,CUST-011400,AUT-HOM-2849,Automotive,Car Care,HomeComfort Smart Accessory Model 390,2,89.46,89.46,0.0,89.46,In-Store,Philadelphia,STORE-691,Credit Card,,,Organic,,Silver,Friday,15,4.5049077640496975,4.5049077640496975,4.493791598004702,4.493791598004702,4.493791598004702,83.2028945964021,83.2028945964021,83.2028945964021,CUST-13900,TXN-20240209-9DSS,2024-02-09,11
TXN-20220602-7274,2022-06-02,2022-06-02 19:33:27,CUST-018604,ELE-AUT-1228,Electronics,Smart Home,AutoCare Smart Speaker,1,63.22,63.22,0.0,63.22,Phone,,,Apple Pay,Standard,,Organic,,Bronze,Thursday,21,4.162314688661368,4.162314688661368,4.146620706787472,4.146620706787472,4.146620706787472,58.35420562407357,58.35420562407357,58.35420562407357,CUST-16879,TXN-20220602-RKFI,2022-06-02,6
TXN-20230905-9024,2023-09-05,2023-09-05 12:45:10,CUST-012761,SPO-BEA-1476,Sports,Outdoor Gear,BeautyGlow Pro Item Series 813,1,58.91,58.91,0.0,58.91,In-Store,San Jose,STORE-461,Debit Card,,,Organic,,Bronze,Tuesday,12,4.0928434360958335,4.0928434360958335,4.076010855533596,4.076010855533596,4.076010855533596,57.69232063344069,57.69232063344069,57.69232063344069,CUST-10383,TXN-20230905-53LL,2023-09-05,9
TXN-20241006-2743,2024-10-06,2024-10-06 15:44:58,CUST-014459,ELE-SPO-2793,Electronics,Laptops,SportElite Advanced Phone System 554,2,189.24,378.48,56.77,321.71,Mobile App,,,Credit Card,Standard,,Organic,,Silver,Sunday,17,5.248286432942471,5.938801894524676,5.2430160507629475,5.936163231322893,5.773650518623529,209.51662322362418,419.03324644724836,362.2632464472484,CUST-15477,TXN-20241006-P0NF,2024-10-06,10
TXN-20231004-2133,2023-10-04,2023-10-04 13:58:30,CUST-015368,BEA-FAS-3470,Beauty,Skincare,FashionForward Premium Gear,2,130.92,261.84,0.0,261.84,Online,,,Credit Card,Standard,CAMP-1199,Print,,Platinum,Wednesday,14,4.882195678251343,5.571545482029667,4.87458644963298,5.567733630192925,5.567733630192925,136.30319474138113,272.60638948276227,272.60638948276227,CUST-10540,TXN-20231004-DD2P,2023-10-04,10
TXN-20240824-6856,2024-08-23,2024-08-24 11:14:58,CUST-013563,HOM-BEA-3178,Home & Garden,Kitchen,BeautyGlow Ultra Chair,1,298.17,298.17,0.0,298.17,In-Store,Columbus,STORE-397,Credit Card,,CAMP-1207,Radio,CAMP-1207-566,Silver,Friday,10,5.701011973693533,5.701011973693533,5.697663793648024,5.697663793648024,5.697663793648024,349.18026756203966,349.18026756203966,349.18026756203966,CUST-14036,TXN-20240824-J0MM,2024-08-23,8
TXN-20231104-8597,2024-11-29,2023-11-04 17:40:40,CUST-011140,BOO-TEC-3162,Books,Educational,TechPro Pro Equipment,3,79.27,79.27,3.96,75.31,Online,,,Debit Card,Standard,,Organic,,Silver,Friday,17,4.385395952143486,4.385395952143486,4.372859746849064,4.372859746849064,4.32161292811326,69.81532744767746,69.81532744767746,65.85532744767747,CUST-14015,TXN-20231104-UG8X,2023-11-04,11
TXN-20230318-7689,2023-03-18,2023-03-18 12:58:24,,HOM-SMA-1650,Home & Garden,Furniture,SmartLife Classic Pot Edition 135,1,324.46,324.46,0.0,324.46,In-Store,Philadelphia,STORE-440,Credit Card,,,Organic,,,Saturday,10,5.785239566232468,5.785239566232468,5.782162261982253,5.782162261982253,5.782162261982253,305.29518188232566,305.29518188232566,305.29518188232566,,TXN-20230318-JK31,2023-03-18,3
TXN-20241211-3413,2024-12-11,2024-12-11 13:27:08,CUST-016946,SPO-STY-3422,Sports,Fitness Equipment,StyleMax Classic Item Series 931,2,32.35,64.7,16.18,48.52,In-Store,Austin,STORE-363,Cash,,CAMP-1249,Influencer,CAMP-1249-292,Bronze,Wednesday,12,3.507057772361633,4.185098925490565,3.4766140209469096,4.169761201506855,3.8819760840758493,33.041089341671174,66.08217868334235,49.90217868334235,CUST-19537,TXN-20241211-DZRH,2024-12-11,12
TXN-20220827-9671,2022-08-27,2022-08-27 19:09:15,CUST-016685,ELE-SMA-1866,Electronics,Laptops,SmartLife Modern Monitor,1,198.45,198.45,0.0,198.45,Phone,,,Credit Card,Standard,CAMP-1037,TV,CAMP-1037-417,Silver,Saturday,18,5.295563578351415,5.295563578351415,5.290537179229075,5.290537179229075,5.290537179229075,188.1021354410121,188.1021354410121,188.1021354410121,CUST-17530,TXN-20220827-TTQA,2022-08-27,8
TXN-20221017-6400,2022-10-17,2022-10-17 19:15:38,CUST-014196,AUT-FAS-1338,Automotive,Car Care,FashionForward Modern Tool,1,77.29,77.29,0.0,77.29,In-Store,Fort Worth,STORE-295,Credit Card,,,Organic,,Platinum,Monday,18,4.360419880919823,4.360419880919823,4.34756458111878,4.34756458111878,4.34756458111878,64.72469035250558,64.72469035250558,64.72469035250558,CUST-14775,TXN-20221017-YIIY,2022-10-17,10
TXN-20240309-1012,2024-03-07,2024-03-09 06:33:56,CUST-016449,CLO-SPO-1989,Clothing,Womens Apparel,SportElite Modern Hat,2,30.12,60.24,0.0,60.24,Online,,,Credit Card,Standard,,Organic,,Silver,Thursday,8,3.4378506993101907,4.114800570789483,3.405189402931693,4.098336583491638,4.098336583491638,28.822720271320716,57.64544054264143,57.64544054264143,CUST-16446,TXN-20240309-2S53,2024-03-07,3
TXN-20230307-8703,2023-03-07,2023-03-07 14:16:38,CUST-010644,ELE-FAS-2380,Electronics,Headphones,FashionForward Ultra Camera Model 559,1,243.26,243.26,0.0,243.26,Online,,,Credit Card,Standard,,Organic,,Silver,Tuesday,16,5.498233231742942,5.498233231742942,5.49413083019029,5.49413083019029,5.49413083019029,286.59025339513335,286.59025339513335,286.59025339513335,CUST-17584,TXN-20230307-0TJ2,2023-03-07,3
TXN-20241229-2097,2024-12-27,2024-12-29 20:39:02,CUST-013991,AUT-STY-2055,Automotive,Accessories,StyleMax Advanced Equipment,1,37.63,37.63,0.0,37.63,Phone,,,PayPal,Standard,,Organic,,Bronze,Friday,20,3.65402917667819,3.65402917667819,3.627801604605346,3.627801604605346,3.627801604605346,32.66369757914268,32.66369757914268,32.66369757914268,CUST-15404,TXN-20241229-T9O5,2024-12-27,12
TXN-20220127-4701,2022-01-27,2022-01-27 10:09:27,CUST-010793,CLO-STY-1693,Clothing,Accessories,StyleMax Ultra Dress,1,40.88,40.88,4.09,36.79,Online,,,Credit Card,Standard,,Organic,,Platinum,Thursday,12,3.734808386002336,3.734808386002336,3.7106409458954492,3.7106409458954492,3.605226069116683,50.187561537766776,50.187561537766776,46.09756153776678,CUST-10742,TXN-20220127-A439,2022-01-27,1
TXN-20241217-3126,2024-12-17,2024-12-17 23:32:44,,ELE-OUT-2761,Electronics,Smart Home,OutdoorAdventure Elite Laptop System 758,2,346.05,692.1,0.0,692.1,Mobile App,,,Credit Card,Express,,Organic,,,Tuesday,1,5.849468861785593,6.541174288923939,5.846583273287872,6.539730453847818,6.539730453847818,294.4274699410848,588.8549398821696,588.8549398821696,,TXN-20241217-GF5L,2024-12-17,12
TXN-20230628-2712,2023-06-28,2023-06-28 13:10:09,CUST-018640,SPO-OUT-1869,Sports,Outdoor Gear,OutdoorAdventure Modern Product,2,248.32,496.64,124.16,372.48,Online,,,Credit Card,Standard,CAMP-1128,Affiliate,,Silver,Wednesday,15,5.51873721194065,6.2098769240462905,5.514718236994854,6.2078654175548,5.920183345103019,285.01719315289097,570.0343863057819,445.87438630578197,CUST-16868,TXN-20230628-XK2G,2023-06-28,6
TXN-20220204-8164,2022-02-04,2022-02-04 13:18:48,,SPO-BEA-1672,Sports,Athletic Wear,BeautyGlow Elite Product Kit 300,2,35.87,71.74,0.0,71.74,In-Store,San Jose,STORE-325,Credit Card,,,Organic,,,Friday,13,3.607398212246053,4.286891439558843,3.579901291544191,4.273048472104136,4.273048472104136,37.99862907074841,75.99725814149681,75.99725814149681,,TXN-20220204-5EOL,2022-02-04,2
TXN-20220427-9496,2022-04-27,2022-04-27 12:25:56,,SPO-KIT-2508,Sports,Outdoor Gear,KitchenMaster Classic Equipment,2,58.58,117.16,23.43,93.73,Online,,,Credit Card,Express,,Organic,,,Wednesday,12,4.0873199472851365,4.7720396382231245,4.070393341399587,4.763540521959532,4.540418308758395,65.25574699093758,130.51149398187516,107.08149398187516,,TXN-20220427-0TA8,2022-04-27,4
TXN-20231226-4921,2023-12-26,2023-12-26 20:10:45,CUST-019276,ELE-STY-2339,Electronics,Laptops,StyleMax Elite Phone Model 334,2,212.58,425.16,106.29,318.87,Online,,,PayPal,Standard,,Organic,,Silver,Tuesday,21,5.364011469743399,6.054814862608744,5.359318388105436,6.052465568665381,5.7647834962136,182.7300394521617,365.4600789043234,259.17007890432336,CUST-48392,TXN-20231226-RD05,2023-12-26,12
TXN-20230221-9784,2023-02-21,2023-02-21 12:08:52,CUST-011808,SPO-STY-2178,Sports,Fitness Equipment,StyleMax Pro Tool,2,15.86,31.72,6.34,25.38,In-Store,Jacksonville,STORE-636,Credit Card,,CAMP-1018,Radio,CAMP-1018-383,Bronze,Tuesday,13,2.8249439525737094,3.487986511734546,2.7638002162067017,3.456947396766647,3.2339614622862416,15.495807344451988,30.991614688903976,24.651614688903976,CUST-15299,TXN-20230221-N9HC,2023-02-21,2
TXN-20241213-2589,2024-12-13,2024-12-13 20:30:45,CUST-015394,HOM-STY-2213,Home & Garden,Garden Tools,StyleMax Pro Lamp,4,97.09,388.36,0.0,388.36,Mobile App,,,Credit Card,Express,,Organic,,Bronze,Friday,21,4.585885424576224,5.964504365525199,4.575638383382054,5.9619327445019445,5.9619327445019445,114.58891335777493,458.3556534310997,458.3556534310997,CUST-11384,TXN-20241213-ZDQ3,2024-12-13,12
TXN-20241207-8709,2024-12-07,2024-12-07 13:20:27,CUST-012446,HOM-TEC-2869,Home & Garden,Kitchen,TechPro Ultra Table,4,24.3,97.2,4.86,92.34,Mobile App,,,Debit Card,Standard,,Organic,,Silver,Saturday,14,3.2308043957334744,4.58700621536042,3.190476350346503,4.576770711466393,4.525477417078843,29.331460311785587,117.32584124714235,112.46584124714235,CUST-19889,TXN-20241207-W6BD,2024-12-07,12
TXN-20241231-7630,2021-11-26,2024-12-31 20:54:20,CUST-017390,AUT-KIT-1944,Automotive,Tools,KitchenMaster Modern Gear Collection 264,2,175.24,175.24,35.05,140.19,Mobile App,,,Credit Card,Standard,,Organic,,Silver,Friday,19,5.171846702494088,5.171846702494088,5.166156462945698,5.166156462945698,4.942998645380444,210.1522928463254,210.1522928463254,175.10229284632538,CUST-19943,TXN-20241231-J7H7,2024-12-31,11
TXN-20230704-5330,2023-11-24,2023-07-04 18:25:09,CUST-018356,BEA-FAS-1418,Beauty,Skincare,FashionForward Classic Accessory,3,107.56,215.12,0.0,215.12,Online,,,Credit Card,Standard,,Organic,,Bronze,Friday,17,4.687303015526614,5.375833808975865,4.678048831400664,5.371196011960609,5.371196011960609,97.33906808695549,194.67813617391099,194.67813617391099,CUST-16268,TXN-20230704-REDY,2023-07-04,11
TXN-20231226-3479,2025-11-28,2023-12-26 10:02:32,CUST-012592,AUT-BEA-1675,Automotive,Accessories,BeautyGlow Modern Gear Series 184,3,14.74,14.74,0.0,14.74,Mobile App,,,Credit Card,Express,,Organic,,Bronze,Friday,11,2.756205242989257,2.756205242989257,2.6905648867611904,2.6905648867611904,2.6905648867611904,17.262731044570433,17.262731044570433,17.262731044570433,CUST-16924,TXN-20231226-0VQX,2023-12-26,11
TXN-20240702-3916,2024-07-02,2024-07-02 11:13:18,CUST-012452,SPO-AUT-1302,Sports,Fitness Equipment,AutoCare Smart Product,1,79.76,79.76,0.0,79.76,Mobile App,,,Credit Card,Standard,,Organic,,Gold,Tuesday,12,4.391481793444637,4.391481793444637,4.379022125653583,4.379022125653583,4.379022125653583,78.6098224191779,78.6098224191779,78.6098224191779,CUST-10369,TXN-20240702-O2DW,2024-07-02,7
TXN-20221115-3151,2022-11-15,2022-11-15 20:13:35,CUST-017384,AUT-STY-3069,Automotive,Accessories,StyleMax Premium Product,1,86.74,86.74,0.0,86.74,Phone,,,Credit Card,Standard,CAMP-1096,Twitter,,Gold,Tuesday,18,4.474377895738068,4.474377895738068,4.4629151384072205,4.4629151384072205,4.4629151384072205,83.55361076357407,83.55361076357407,83.55361076357407,CUST-14843,TXN-20221115-N717,2022-11-15,11
TXN-20231031-7485,2024-11-29,2023-10-31 12:43:02,CUST-013328,HOM-HOM-2723,Home & Garden,Garden Tools,HomeComfort Smart Chair,3,75.6,75.6,15.12,60.48,Mobile App,,,Credit Card,Standard,CAMP-1224,Affiliate,CAMP-1224-673,Silver,Friday,11,4.338597076746545,4.338597076746545,4.3254562831854875,4.3254562831854875,4.102312731871278,83.73902489479043,83.73902489479043,68.61902489479043,CUST-11654,TXN-20231031-YW1B,2023-10-31,11
TXN-20240909-7570,2024-09-09,2024-09-09 09:45:54,,BEA-TEC-2820,Beauty,Makeup,TechPro Pro Equipment,1,34.29,34.29,8.57,25.72,In-Store,Boston,STORE-782,Apple Pay,,CAMP-1124,Email,,,Monday,7,3.5635996376871786,3.5635996376871786,3.534853766474829,3.534853766474829,3.2472688993694185,33.171573516951646,33.171573516951646,24.601573516951646,,TXN-20240909-SDX4,2024-09-09,9
TXN-20240704-3753,2024-07-04,2024-07-04 11:07:39,CUST-016983,BOO-AUT-1435,Books,Children Books,AutoCare Pro Tool,4,49.25,197.0,0.0,197.0,Phone,,,Debit Card,In-Store Pickup,,Organic,,Silver,Thursday,9,3.917010546939185,5.288267030694535,3.8969093676180977,5.2832037287379885,5.2832037287379885,54.636949748829934,218.54779899531974,218.54779899531974,CUST-14456,TXN-20240704-W3LN,2024-07-04,7
TXN-20230528-4702,2023-05-27,2023-05-28 23:17:46,CUST-018356,BEA-SPO-1352,Beauty,Skincare,SportElite Elite Equipment Series 999,1,107.85,107.85,0.0,107.85,Online,,,Credit Card,Express,,Organic,,Bronze,Saturday,1,4.689970787680556,4.689970787680556,4.680741372835166,4.680741372835166,4.680741372835166,96.19551975898658,96.19551975898658,96.19551975898658,CUST-16268,TXN-20230528-AEHP,2023-05-27,5
TXN-20220819-9132,2022-08-19,2022-08-19 09:23:38,,ELE-TEC-1777,Electronics,Laptops,TechPro Smart Speaker,1,82.75,82.75,0.0,82.75,Online,,,PayPal,Standard,,Organic,,,Friday,9,4.427836170705175,4.427836170705175,4.415824014257172,4.415824014257172,4.415824014257172,88.1578075170252,88.1578075170252,88.1578075170252,,TXN-20220819-ITZA,2022-08-19,8
TXN-20230327-4728,2023-03-27,2023-03-27 14:46:22,CUST-015155,CLO-AUT-1118,Clothing,Kids Clothing,AutoCare Premium Hat,4,81.63,326.52,0.0,326.52,Mobile App,,,Credit Card,Express,,Organic,,Silver,Monday,13,4.414372810713093,5.791549121912979,4.402196841463264,5.788491202583155,5.788491202583155,68.74470781852018,274.97883127408073,274.97883127408073,CUST-16907,TXN-20230327-7UY4,2023-03-27,3
TXN-20221216-7363,2022-12-16,2022-12-16 18:36:54,CUST-015405,BOO-STY-1912,Books,Educational,StyleMax Smart Product Model 326,1,38.39,38.39,1.92,36.47,Mobile App,,,Credit Card,In-Store Pickup,,Organic,,Silver,Friday,19,3.6735119769828146,3.6735119769828146,3.6477970090127063,3.6477970090127063,3.596490004820589,40.23166592969215,40.23166592969215,38.31166592969215,CUST-10652,TXN-20221216-SAEQ,2022-12-16,12
TXN-20241028-7470,2024-10-28,2024-10-28 13:17:05,CUST-017323,CLO-STY-1693,Clothing,Accessories,StyleMax Ultra Dress,1,53.84,53.84,0.0,53.84,Mobile App,,,Credit Card,Standard,CAMP-1124,Email,CAMP-1124-517,Silver,Monday,14,4.004419854694114,4.004419854694114,3.9860166853364722,3.9860166853364722,3.9860166853364722,50.187561537766776,50.187561537766776,50.187561537766776,CUST-12483,TXN-20241028-1ZQ8,2024-10-28,10
TXN-20241109-6591,2024-11-09,2024-11-09 14:36:57,CUST-018804,SPO-KIT-2353,Sports,Outdoor Gear,KitchenMaster Smart Product,1,85.02,85.02,0.0,85.02,Online,,,Debit Card,Standard,,Organic,,Bronze,Saturday,14,4.45457982735559,4.45457982735559,4.442886522930644,4.442886522930644,4.442886522930644,90.59075250720684,90.59075250720684,90.59075250720684,CUST-10265,TXN-20241109-DAYD,2024-11-09,11
TXN-20220519-5828,2022-05-19,2022-05-19 14:53:43,CUST-019668,HOM-KIT-1407,Home & Garden,Home Decor,KitchenMaster Elite Vase,1,37.42,37.42,0.0,37.42,In-Store,Houston,STORE-143,Debit Card,,,Organic,,Silver,Thursday,13,3.6485781573404106,3.6485781573404106,3.6222053208459437,3.6222053208459437,3.6222053208459437,35.57062089845069,35.57062089845069,35.57062089845069,CUST-20759,TXN-20220519-W9F6,2022-05-19,5
TXN-20230730-2698,2023-07-30,2023-07-30 18:30:54,CUST-019028,AUT-SPO-2433,Automotive,Accessories,SportElite Smart Tool,2,22.88,45.76,0.0,45.76,Online,,,Credit Card,Express,,Organic,,Bronze,Sunday,19,3.1730412885244013,3.8450281366038674,3.130263166511597,3.8234103470715426,3.8234103470715426,21.093526972395182,42.187053944790364,42.187053944790364,CUST-46031,TXN-20230730-Y5V9,2023-07-30,7
