product_sku,product_name,category,subcategory,brand,cost_price,retail_price,launch_date,discontinuation_date,supplier,weight_kg,dimensions_cm,stock_level,reorder_point,log_retail_price,log_cost_price,retail_price_log,cost_price_log,stock_level_log,retail_price_adj,cost_price_adj,stock_level_adj,product_name_realistic
SPO-STY-1086,StyleMax Smart Equipment,Sports,Fitness Equipment,StyleMax,45.78,84.36,2022-12-14,,"Ferrell, Jones and Lewis",20.0,98x17x25,218,50,4.446877606993498,3.845455761156033,4.435093355610574,3.8238473145244205,5.384499649934531,84.5850140547713,65.23954821243218,218,Lumen Edge Trail Shoes 2022
BEA-AUT-1087,AutoCare Elite Accessory,Beauty,Hair Care,AutoCare,27.0,43.22,2022-03-29,2023-01-01,Anderson-Bailey,37.25,52x21x40,30,85,3.7891771754293,3.332204510175204,3.76630335107874,3.295836866004329,3.4012307144399454,43.35480632192811,22.845950090281143,29,Granite Blender
BOO-STY-1088,StyleMax Classic Gear,Books,Educational,StyleMax,12.47,36.3,2023-03-10,,Suarez LLC,36.08,41x81x24,180,23,3.6189933266497696,2.6004649904222727,3.591817741270805,2.523325759691945,5.192962406430334,36.6794684877248,25.794004612453527,176,Solstice Flex Coffee Grinder
BOO-HOM-1089,HomeComfort Modern Product,Books,Non-Fiction,HomeComfort,31.88,64.56,2023-07-24,,Moore-Bass,38.15,78x33x32,432,81,4.182965753875629,3.492864570187979,4.1675950239616935,3.461978853922014,6.068427903056246,64.53277062665872,33.19687991258821,433,Nimbus Yoga Mat
AUT-KIT-1090,KitchenMaster Ultra Item Kit 880,Automotive,Car Parts,KitchenMaster,21.92,43.04,2022-12-14,,"Turner, Riggs and Roman",9.15,23x77x47,205,18,3.785098311854479,3.132009891846539,3.762129915853529,3.087399462079815,5.323014857175291,42.667202361019534,20.09565848042758,203,Pulse Action Camera
CLO-STY-1091,StyleMax Smart Jacket,Clothing,Mens Apparel,StyleMax,26.44,70.91,2023-01-14,,"Smith, Montoya and Evans",16.29,77x81x10,452,16,4.275415337114403,3.3120018028576848,4.261411467315905,3.2748780149834857,6.113684392219164,71.11897989147853,34.024500340298516,454,Solstice Action Camera
CLO-KIT-1092,KitchenMaster Premium Hat Edition 777,Clothing,Womens Apparel,KitchenMaster,6.95,19.79,2023-09-14,,"Garcia, Humphrey and Baker",13.73,70x19x27,220,24,3.0344721018699214,2.0731719286662407,2.9851767596144745,1.9387416595767009,5.393632091796577,20.04556934764456,11.606376895389428,221,Vertex Portable Speaker
HOM-FAS-1093,FashionForward Ultra Chair System 156,Home & Garden,Home Decor,FashionForward,14.96,22.61,2022-11-05,,Newton and Sons,38.39,37x42x25,61,10,3.1616703510974213,2.7700855920216627,3.1183922862898785,2.7053799725463312,4.110890257481564,22.670051653618106,13.419129991957806,62,Aurora Eco Yoga Mat
SPO-HOM-1094,HomeComfort Elite Equipment,Sports,Athletic Wear,HomeComfort,14.11,26.04,2023-07-27,,Campbell-Clark,40.33,14x55x7,223,12,3.2973172511747633,2.715356776284648,3.2596338173403683,2.6468837658647226,5.407176255754997,26.30554783635547,19.54106609481271,226,Terra Prime Coffee Grinder
SPO-AUT-1095,AutoCare Classic Tool,Sports,Fitness Equipment,AutoCare,5.38,13.24,2022-10-24,2023-05-13,Harris-Walters,48.31,26x84x34,425,98,2.65605490598383,1.8531680973566984,2.5832425505088623,1.682688374173693,6.052091521862825,13.233919684437103,6.482788274720648,420,Lumen Smart Thermostat
HOM-SMA-1096,SmartLife Pro Table,Home & Garden,Furniture,SmartLife,26.22,55.08,2022-03-22,,Wagner-King,15.58,48x33x26,398,31,4.0267792427263345,3.30395199722332,4.008786673860454,3.2665224783355535,5.986454517844095,55.10227817279435,38.09971246620323,402,Vertex Edge Trail Shoes
ELE-STY-1097,StyleMax Smart Tablet,Electronics,Smart Home,StyleMax,70.88,222.69,2023-10-23,,Davis Group,11.89,23x37x17,88,87,5.410261164770021,4.274998061915358,5.405780669797565,4.2609883062968255,4.477348178050004,222.61899019799137,133.86565877291486,88,Solstice Lite Yoga Mat 2022
CLO-HOM-1098,HomeComfort Modern Jacket,Clothing,Mens Apparel,HomeComfort,12.23,43.06,2023-04-05,,Williams-Cook,44.11,87x86x44,165,90,3.785552341374197,2.5824869781268642,3.762594491936217,2.503891949699081,5.105951534488276,42.594910744209216,29.23247674931193,165,Solstice Smart Thermostat
HOM-FAS-1099,FashionForward Pro Vase,Home & Garden,Kitchen,FashionForward,16.26,31.78,2022-10-09,,Walsh LLC,17.66,14x44x34,231,14,3.4898185733156835,2.848391685655282,3.45883716110857,2.7887081041196646,5.442422039516752,31.39573359845344,23.435931025700555,231,Canyon Action Camera
ELE-BEA-1100,BeautyGlow Pro Camera,Electronics,Tablets,BeautyGlow,13.26,39.74,2023-09-22,,Figueroa PLC,19.29,79x75x7,230,83,3.70721041079866,2.65745841498615,3.6823582371236707,2.5847519847577165,5.43808365673983,39.280800601973,21.532828337961735,230,Granite Pro Smart Thermostat
BEA-AUT-1101,AutoCare Modern Tool Series 561,Beauty,Makeup,AutoCare,13.76,22.77,2022-12-18,,"Patterson, Smith and Jones",4.31,87x27x7,126,100,3.1684242813721024,2.6919208191723265,3.125443880075648,2.6217658325051976,4.83628984342792,22.903682203038503,17.82518429881952,130,Aurora Trail Shoes 2025
SPO-OUT-1102,OutdoorAdventure Elite Gear,Sports,Athletic Wear,OutdoorAdventure,14.75,28.39,2023-02-23,,"Mckee, Gardner and Davenport",33.98,11x85x46,171,18,3.380654480430826,2.7568403652716422,3.34603697048488,2.691243082785829,5.141669404438777,28.2080688614548,14.11932056235112,172,Aurora Classic Water Bottle
HOM-OUT-1103,OutdoorAdventure Classic Lamp Set 772,Home & Garden,Furniture,OutdoorAdventure,9.76,28.75,2023-09-10,,"Tran, Jordan and Williams",16.73,79x89x14,469,54,3.392829131991639,2.3758355547336385,3.3586377672433594,2.278292400425001,6.150604900640168,28.758399277341407,19.35340427654094,473,Canyon Water Bottle
HOM-HOM-1104,HomeComfort Pro Lamp,Home & Garden,Garden Tools,HomeComfort,17.37,42.83,2022-12-03,,Nolan-Flynn,33.54,99x92x38,47,92,3.780318514430718,2.9107188992270343,3.7572387916272794,2.854744580253014,3.85016887807946,43.22941514444757,34.58120303563488,47,Canyon Portable Speaker
BEA-OUT-1105,OutdoorAdventure Advanced Item,Beauty,Fragrances,OutdoorAdventure,28.89,51.15,2022-08-08,,Nolan and Sons,38.33,29x33x13,79,19,3.9541241814467813,3.3975239762958465,3.9347624923976356,3.363495514478144,4.369460510614755,50.9043063845659,30.315975385328162,74,Granite Pro Water Bottle
HOM-OUT-1106,OutdoorAdventure Premium Pot,Home & Garden,Furniture,OutdoorAdventure,109.68,290.59,2022-05-15,,"Wright, Garcia and Deleon",7.8,28x93x44,414,31,5.675348705993653,4.7066431549187255,5.671913338981806,4.697567035254059,6.025868389281334,290.5021752645749,226.95750767463366,411,Canyon Lite Smart Thermostat
BEA-TEC-1107,TechPro Classic Gear,Beauty,Fragrances,TechPro,23.5,43.63,2023-03-31,,Dickson-Brady,37.64,62x34x39,122,49,3.7984062786411785,3.1986731175506815,3.775744987135518,3.1570004211501135,4.8040292414209755,43.88044011577219,30.256975395114047,118,Harbor Lite Water Bottle 2022
AUT-SPO-1108,SportElite Advanced Accessory,Automotive,Accessories,SportElite,25.33,75.38,2023-04-18,,Hancock and Sons,38.93,69x72x31,494,30,4.3357208817973705,3.270708973508218,4.3225419878389895,3.231989464013584,6.202537541477372,75.11422220218178,38.84978217355877,494,Harbor Flex Wireless Earbuds
AUT-KIT-1109,KitchenMaster Elite Gear Edition 995,Automotive,Tools,KitchenMaster,18.78,38.64,2022-04-16,,Johnson-Doyle,25.84,20x41x10,390,30,3.6798387094617873,2.984671326194566,3.654288009344317,2.932792473780117,5.966149303222969,38.22544031163222,29.6218168935196,392,Nimbus Eco Desk Lamp
HOM-OUT-1110,OutdoorAdventure Elite Vase Collection 936,Home & Garden,Garden Tools,OutdoorAdventure,3.57,7.77,2022-12-24,,Patton-Jenkins,20.8,55x69x28,120,59,2.1713368063840917,1.5195132049061133,2.050270164379556,1.2725655957915476,4.787500076080657,7.563956423855492,3.511677226666247,117,Solstice Flex Trail Shoes
ELE-SPO-1111,SportElite Premium Tablet,Electronics,Tablets,SportElite,53.17,158.17,2023-10-28,,"Shields, Cochran and Adams",7.39,9x41x35,356,27,5.069972813441763,3.9921272496698075,5.063670403975397,3.973494327516247,5.874933539836849,157.8379968615089,126.02922591296847,360,Granite Eco Blender
AUT-FAS-1112,FashionForward Premium Item Collection 955,Automotive,Accessories,FashionForward,21.2,36.56,2024-01-15,,"Rodriguez, Brennan and Garrison",21.22,41x35x24,62,16,3.6259396543400624,3.100092288878234,3.5989547465859495,3.054001181677967,4.127150513947278,36.98110369929572,25.9337553184698,64,Terra Blender
CLO-KIT-1113,KitchenMaster Modern Shirt Edition 711,Clothing,Shoes,KitchenMaster,87.41,268.53,2023-10-10,,Gonzalez Group,12.17,23x42x32,0,88,5.59667970140792,4.481985085417713,5.592962639550957,4.470609692592396,-6.907755278982137,268.8319579719731,135.39409114368328,2,Granite Flex Smart Thermostat 2025
HOM-KIT-1114,KitchenMaster Classic Table,Home & Garden,Kitchen,KitchenMaster,16.89,27.51,2023-01-05,2024-12-23,Torres-Pope,27.25,69x75x6,199,70,3.3502549029245805,2.884241897520628,3.3145495749364833,2.826721730819709,5.293309849837494,27.640735681380217,18.615812700072848,198,Granite Water Bottle
ELE-SMA-1115,SmartLife Advanced Tablet,Electronics,Gaming,SmartLife,73.81,169.77,2022-03-11,,Walker Ltd,36.67,85x18x42,376,52,5.140317621899148,4.314951565884313,5.134444579822542,4.301494223781961,5.929591802960826,170.13403137838398,129.17308000333054,378,Terra Max Wireless Earbuds
CLO-AUT-1116,AutoCare Advanced Hat Set 801,Clothing,Mens Apparel,AutoCare,11.85,34.71,2023-12-14,,Ross LLC,9.2,22x13x50,397,68,3.575430761606357,2.553343811341229,3.547027829873695,2.47232786758114,5.983938799575705,35.007598635361134,22.961709130605445,397,Aurora Eco Action Camera
ELE-SPO-1117,SportElite Premium Laptop,Electronics,Tablets,SportElite,16.97,38.04,2022-11-14,,Rasmussen LLC,49.46,74x65x21,18,92,3.664586761544892,2.8887037007954675,3.6386382376771897,2.831447079246135,2.8904273119085677,37.732838657708314,26.10518842645672,17,Canyon Desk Lamp
CLO-AUT-1118,AutoCare Premium Hat,Clothing,Kids Clothing,AutoCare,30.39,68.36,2023-01-12,,May-Ross,20.06,61x54x26,498,33,4.239310332472287,3.4464893708538624,4.224787858247391,3.414113606928702,6.210602085054766,68.74470781852018,31.82297285912946,501,Granite Portable Speaker 2025
SPO-AUT-1119,AutoCare Ultra Item,Sports,Athletic Wear,AutoCare,39.52,63.95,2023-09-09,,"Rivera, Johnson and Wiley",9.1,42x46x11,40,51,4.173617743116608,3.7017956793804827,4.158101528024852,3.6768068728796672,3.6889044538014413,63.98855539707734,43.170572084479566,41,Vertex Max Smart Thermostat
BEA-BEA-1120,BeautyGlow Modern Tool,Beauty,Hair Care,BeautyGlow,40.93,71.63,2023-03-31,,White-Estes,2.21,50x83x32,140,91,4.285378059618076,3.7360015611826713,4.27151398062636,3.7118632905043114,4.941649565440937,71.93129135206078,34.845460487880054,142,Solstice Eco Smart Thermostat 2025
AUT-STY-1121,StyleMax Classic Gear,Automotive,Car Parts,StyleMax,8.86,23.26,2022-06-13,,Johnson-Carlson,7.22,82x91x33,17,26,3.1888289035159043,2.288486168614544,3.1467351470905185,2.1815467646169897,2.833272165855592,23.648169473925027,10.48207812731712,12,Harbor Select Trail Shoes 2024
ELE-AUT-1122,AutoCare Advanced Speaker,Electronics,Laptops,AutoCare,222.03,409.71,2022-06-07,,Chandler-Edwards,47.45,52x61x9,293,27,6.017887369339086,5.407306291559866,6.015449592358443,5.402812507877485,5.680176021980526,409.5316434054724,256.5605304135389,298,Solstice Trail Shoes
BOO-SMA-1123,SmartLife Advanced Accessory Series 126,Books,Educational,SmartLife,5.69,14.81,2023-05-27,,"Joyce, Wilson and Lam",45.69,20x38x21,360,67,2.7606426512213806,1.900613874140137,2.6953026282797072,1.7387102481382397,5.886106809224075,14.427850886037124,6.290871111108501,356,Aurora Ultra Wireless Earbuds
CLO-BEA-1124,BeautyGlow Modern Pants Set 175,Clothing,Accessories,BeautyGlow,19.48,56.58,2024-01-01,,Scott Ltd,4.48,92x45x47,177,100,4.05317528518403,3.019448800171307,4.035655565873421,2.969388298214389,5.176155382275383,56.3133764592911,36.55147972034632,179,Solstice Classic Desk Lamp
ELE-OUT-1125,OutdoorAdventure Ultra Tablet,Electronics,Smart Home,OutdoorAdventure,488.07,1364.9,2023-12-19,,Smith-Frost,39.71,70x33x12,102,27,7.219568831008846,6.192505628514245,7.21883644486215,6.190458838189189,4.624982617157782,1364.8285656328537,565.542147571968,105,Solstice Smart Thermostat
CLO-TEC-1126,TechPro Advanced Shoes,Clothing,Shoes,TechPro,5.52,16.19,2023-07-19,2024-04-12,"Mcdaniel, Bentley and Mclaughlin",3.38,55x96x35,269,62,2.844327819394758,1.8748743759385615,2.784393767689544,1.7083778602890038,5.5947150970670485,16.501654470604045,12.611953623857023,267,Vertex Portable Speaker
AUT-KIT-1127,KitchenMaster Pro Product,Automotive,Accessories,KitchenMaster,12.07,29.72,2023-04-06,,Diaz Inc,25.92,21x75x45,300,33,3.4249139082794713,2.570319527636131,3.391820219849558,2.4907230351094403,5.703785807983979,30.073515971591217,15.794378823682514,304,Nimbus Desk Lamp 2022
AUT-SMA-1128,SmartLife Premium Item,Automotive,Tools,SmartLife,21.97,42.98,2022-06-15,,"Mccall, Hanson and Alvarado",35.5,49x71x23,433,20,3.783734985126615,3.134189016701007,3.7607348912143643,3.089677886396519,6.070740037468645,42.496813087920565,25.603241279340875,438,Harbor Portable Speaker
HOM-OUT-1129,OutdoorAdventure Ultra Table,Home & Garden,Kitchen,OutdoorAdventure,12.77,30.92,2022-04-06,,Cortez LLC,8.51,79x24x15,337,89,3.463232772581608,2.6224923127405635,3.4314032237192214,2.547098670044448,5.82008589770701,30.930532356526015,19.948352317174994,341,Granite Lite Wireless Earbuds 2024
BEA-KIT-1130,KitchenMaster Premium Item Kit 889,Beauty,Hair Care,KitchenMaster,4.97,11.77,2023-10-29,,"Parker, Ortiz and Powell",28.65,84x86x6,254,90,2.547098670044448,1.7867469274045107,2.4655539212721855,1.6034198401085373,5.537338204018661,11.689062783085802,6.392926676750016,257,Terra Trail Shoes
BOO-BEA-1131,BeautyGlow Modern Product,Books,Educational,BeautyGlow,21.36,54.0,2022-11-01,,Spencer-Lee,34.46,25x61x31,247,69,4.007333185232471,3.1072736482868986,3.9889840465642745,3.061520014091994,5.509392385202777,53.727665654261315,27.85549312832501,245,Aurora Coffee Grinder
CLO-KIT-1132,KitchenMaster Elite Dress,Clothing,Kids Clothing,KitchenMaster,5.21,13.74,2022-12-20,,"Bentley, Byrd and Orr",6.63,52x70x40,54,50,2.6905648867611904,1.8261608959453874,2.620311286794203,1.6505798557652755,3.989002564911327,13.36746805998701,10.67064410091456,58,Nimbus Water Bottle 2025
CLO-STY-1133,StyleMax Ultra Jacket Series 151,Clothing,Shoes,StyleMax,17.79,45.92,2023-01-29,,"Carroll, Sullivan and Bass",20.96,25x46x41,369,50,3.848444023785275,2.933324813425374,3.826900752011311,2.8786365016777435,5.910799354063955,45.760862867975554,33.55272333456224,373,Canyon Flex Trail Shoes
CLO-FAS-1134,FashionForward Modern Jacket,Clothing,Womens Apparel,FashionForward,5.84,17.48,2022-04-03,,Mitchell-Jordan,25.32,35x32x42,180,16,2.916689066213538,1.922787731634459,2.8610573702273894,1.7647307968401356,5.192962406430334,17.91405150983427,9.221823735888583,184,Canyon Select Desk Lamp
ELE-FAS-1135,FashionForward Modern Tablet,Electronics,Tablets,FashionForward,257.22,768.07,2023-03-18,2024-06-10,"Lawson, Morris and Ramos",36.4,56x51x7,205,16,6.645181992671103,5.553811934746573,6.6438808748274765,5.549931749837941,5.323014857175291,767.8967388733804,409.63131673090686,208,Harbor Portable Speaker
BOO-AUT-1136,AutoCare Ultra Item,Books,Non-Fiction,AutoCare,9.93,21.59,2023-07-18,,"Lewis, Kennedy and Santana",49.46,92x83x12,65,22,3.1175073304799117,2.391511302188447,3.072230244526716,2.295560478057081,4.17440265439268,21.6084148093085,8.936829760919586,70,Canyon Edge Smart Thermostat 2023
SPO-AUT-1137,AutoCare Advanced Product System 511,Sports,Team Sports,AutoCare,15.03,33.82,2022-02-16,2023-07-22,"Jackson, Miller and Robertson",40.22,71x63x14,310,75,3.550191934340043,2.7744619666214616,3.5210523434704344,2.710048203764883,5.7365755232804405,34.01895857971727,16.859281638117437,311,Nimbus Yoga Mat 2025
CLO-KIT-1138,KitchenMaster Advanced Pants,Clothing,Kids Clothing,KitchenMaster,23.36,75.51,2022-11-03,,"Harvey, Davis and Crane",25.42,70x73x36,362,82,4.3374214512437606,3.192942442841696,4.324265097815334,3.151025157960026,5.891646974252895,75.37635701033172,31.634772386810525,358,Terra Portable Speaker
HOM-TEC-1139,TechPro Advanced Lamp,Home & Garden,Garden Tools,TechPro,6.63,19.7,2023-08-21,,Chambers and Sons,44.95,93x85x6,305,70,3.0301337002713233,2.0320878452963655,2.9806186357439426,1.891604804197771,5.720315055290561,20.16234644106654,10.463931160523066,308,Canyon Lite Coffee Grinder
HOM-KIT-1140,KitchenMaster Smart Pot Edition 274,Home & Garden,Home Decor,KitchenMaster,24.65,56.35,2024-01-09,,Hernandez Inc,42.07,23x92x20,16,83,4.04917284357538,3.2445435716167785,4.031582240485785,3.204776900488699,2.7726512202867375,56.80319834904327,38.67043118894793,14,Harbor Edge Coffee Grinder
BEA-SPO-1141,SportElite Premium Equipment,Beauty,Skincare,SportElite,65.13,112.49,2023-12-09,,Riggs PLC,25.14,83x65x8,361,27,4.731714727313047,4.191622501686571,4.722864328804734,4.17638527255831,5.888880728412147,112.24674664990886,85.0666494264554,363,Harbor Lite Water Bottle 2025
BOO-OUT-1142,OutdoorAdventure Advanced Accessory,Books,Non-Fiction,OutdoorAdventure,4.73,9.76,2022-06-27,,Gibson Ltd,26.7,74x50x48,395,97,2.3758355547336385,1.7457155307266483,2.278292400425001,1.5539252025038417,5.978888296543487,9.757303535774538,4.754445730152251,396,Canyon Water Bottle
BEA-KIT-1143,KitchenMaster Modern Product,Beauty,Hair Care,KitchenMaster,23.72,45.5,2022-11-02,,"Lee, Horton and Snyder",48.65,43x41x50,106,98,3.839452312593311,3.20761263258949,3.817712325956905,3.1663185741295248,4.663448528029832,45.30486074362044,24.570652284065197,107,Canyon Smart Thermostat 2023
BEA-AUT-1144,AutoCare Modern Gear,Beauty,Fragrances,AutoCare,25.38,73.64,2024-01-09,,Hernandez Ltd,6.18,91x74x29,458,60,4.312676556539088,3.2726061472891685,4.299188356364877,3.2339614622862416,6.126871367517915,73.42914368448992,57.32801189654794,460,Granite Edge Wireless Earbuds
AUT-HOM-1145,HomeComfort Ultra Item Kit 180,Automotive,Car Care,HomeComfort,40.59,81.98,2023-03-29,,Stafford Inc,37.39,32x30x39,138,81,4.418599614904722,3.7278597537548204,4.406475315076191,3.7035217308508064,4.927260931507761,81.52614920840745,53.47950816448605,133,Lumen Select Water Bottle
BEA-HOM-1146,HomeComfort Pro Tool,Beauty,Hair Care,HomeComfort,6.6,12.26,2022-02-21,,Robinson-Brock,26.6,86x34x8,51,62,2.5847519847577165,2.028148247292285,2.506341930508065,1.8870696490323797,3.9318452403752318,12.3673730473003,5.1606583379673365,50,Canyon Lite Yoga Mat 2023
HOM-STY-1147,StyleMax Elite Chair,Home & Garden,Garden Tools,StyleMax,6.12,18.16,2022-06-11,,"Holmes, Williams and Wright",46.76,65x66x46,102,46,2.9528247725427144,1.9629077254238845,2.8992213731731473,1.8115620965242347,4.624982617157782,18.162625442764284,10.894660921945627,98,Pulse Trail Shoes
HOM-TEC-1148,TechPro Pro Pot,Home & Garden,Bedding,TechPro,32.13,73.98,2024-01-11,,Bryant Group,1.96,27x58x16,478,14,4.317221411307766,3.5004392163118045,4.303794786404308,3.4697901731277674,6.169612824539477,73.540449176225,46.10312132716846,474,Vertex Prime Wireless Earbuds 2024
AUT-FAS-1149,FashionForward Elite Accessory,Automotive,Accessories,FashionForward,26.24,75.81,2022-02-08,2024-03-10,"Schmidt, Hansen and Stewart",30.18,47x41x34,328,79,4.341334840010591,3.3046864812813115,4.328230210068212,3.267284964075888,5.793016657159984,75.59307353495188,46.63489086407153,323,Nimbus Flex Wireless Earbuds 2022
BOO-HOM-1150,HomeComfort Modern Gear Series 438,Books,Children Books,HomeComfort,25.16,43.88,2023-04-15,,Salazar-Ball,35.96,6x99x26,404,47,3.803992261214441,3.264231526588998,3.7814586354070294,3.22525543183224,6.001417353205611,44.28010056824732,31.724341244230615,403,Lumen Ultra Desk Lamp
BOO-HOM-1151,HomeComfort Classic Equipment,Books,Non-Fiction,HomeComfort,27.43,44.72,2023-11-17,2024-10-05,"Simmons, Meadows and Griffin",23.92,36x5x21,196,40,3.8225358389266098,3.3474449256629084,3.8004208288468435,3.311637304949512,5.278119761258318,44.46477065285363,29.014024606056648,192,Vertex Ultra Smart Thermostat
